reg_id,Регион,Вышестоящая комиссия,№ УИК,Число избирателей на январь,МН пришли,МН ушли,исключенные в течение 4 дней,"Число избирателей, внесенных в списки избирателей",10.00,12.00,15.00,18.00,"1. Число избирателей, включенных в список избирателей","2. Число избирательных бюллетеней, полученных участковой избирательной комиссией","3. Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно","4. Число избирательных бюллетеней, выданных в помещении для голосования в день голосования","5. Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования",6. Число погашенных избирательных бюллетеней,7. Число избирательных бюллетеней в переносных ящиках для голосования,8. Число бюллетеней в стационарных ящиках для голосования,9. Число недействительных избирательных бюллетеней,10. Число действительных избирательных бюллетеней,11. Число утраченных избирательных бюллетеней,"12. Число избирательных бюллетеней, не учтенных при получении",13. Бабурин Сергей Николаевич,14. Грудинин Павел Николаевич,15. Жириновский Владимир Вольфович,16. Путин Владимир Владимирович,17. Собчак Ксения Анатольевна,18. Сурайкин Максим Александрович,19. Титов Борис Юрьевич,20. Явлинский Григорий Алексеевич,vidano,yavka
78,город Санкт-Петербург,26 Территориальная избирательная комиссия №26,1149,2285,81,160,6,2038,"0,0299","0,1312","0,3746","0,5183",2080,2100,0,1215,26,859,26,1214,19,1221,0,0,15,111,55,943,50,3,13,31,1241,"0,596634615384615"
78,город Санкт-Петербург,26 Территориальная избирательная комиссия №26,1150,2432,112,165,12,2089,"0,0277","0,1356","0,3964","0,5206",2143,2200,0,1254,26,920,26,1254,11,1269,0,0,7,130,53,979,48,3,16,33,1280,"0,597293513765748"
78,город Санкт-Петербург,26 Территориальная избирательная комиссия №26,1151,2315,56,138,7,2121,"0,0476","0,1527","0,3834","0,5486",2142,2100,0,1226,32,842,32,1221,15,1238,0,0,19,105,69,925,47,10,20,43,1258,"0,587301587301587"
78,город Санкт-Петербург,26 Территориальная избирательная комиссия №26,1152,2110,59,127,6,1910,"0,0403","0,1652","0,3813","0,5021",1938,2000,0,1085,33,882,33,1084,6,1111,0,0,7,95,51,879,39,7,8,25,1118,"0,57688338493292"
78,город Санкт-Петербург,26 Территориальная избирательная комиссия №26,1153,2432,105,162,14,2293,"0,0196","0,0881","0,3132","0,4117",2430,2200,0,1404,31,765,31,1404,13,1422,0,0,13,112,69,1114,47,13,15,39,1435,"0,590534979423868"
78,город Санкт-Петербург,26 Территориальная избирательная комиссия №26,1154,2253,120,218,10,2082,"0,0508","0,1534","0,4604","0,5989",2152,2100,0,1420,15,665,15,1420,14,1421,0,0,13,104,60,1131,51,12,23,27,1435,"0,66682156133829"
78,город Санкт-Петербург,26 Территориальная избирательная комиссия №26,1155,2011,51,167,8,1755,"0,0473","0,1489","0,3889","0,5144",1827,1800,0,1049,33,718,33,1049,15,1067,0,0,12,63,58,861,29,5,16,23,1082,"0,592227695675971"
78,город Санкт-Петербург,26 Территориальная избирательная комиссия №26,1156,1947,73,143,14,1766,"0,0418","0,128","0,3757","0,5227",1803,1800,0,1067,27,706,27,1067,9,1085,0,0,6,90,56,833,40,13,11,36,1094,"0,606766500277315"
78,город Санкт-Петербург,26 Территориальная избирательная комиссия №26,1157,1807,73,103,6,1576,"0,0374","0,1414","0,376","0,5083",1633,1600,0,970,41,589,41,970,11,1000,0,0,11,79,48,775,45,9,11,22,1011,"0,619105939987752"
78,город Санкт-Петербург,26 Территориальная избирательная комиссия №26,1158,2064,194,136,14,2075,"0,0419","0,1593","0,4105","0,5346",2120,2000,0,1237,37,726,37,1237,12,1262,0,0,10,110,46,1001,41,4,18,32,1274,"0,600943396226415"
78,город Санкт-Петербург,26 Территориальная избирательная комиссия №26,1159,2107,89,175,7,1978,"0,0379","0,1431","0,4065","0,5107",2017,2000,0,1180,38,782,38,1180,18,1200,0,0,12,118,58,895,39,13,17,48,1218,"0,603867129400099"
78,город Санкт-Петербург,26 Территориальная избирательная комиссия №26,1160,2442,88,137,8,2239,"0,0366","0,1987","0,427","0,5636",2300,2200,0,1450,32,718,32,1450,13,1469,0,0,10,132,58,1137,53,5,26,48,1482,"0,644347826086956"
78,город Санкт-Петербург,26 Территориальная избирательная комиссия №26,1161,1899,150,134,8,1795,"0,0362","0,1566","0,4166","0,5518",1828,2300,0,1134,25,1141,24,1134,14,1144,0,0,10,92,50,902,41,11,13,25,1159,"0,634026258205689"
78,город Санкт-Петербург,26 Территориальная избирательная комиссия №26,1162,1910,55,107,10,1811,"0,0282","0,1403","0,387","0,5127",1848,1800,0,1086,23,691,23,1086,10,1099,0,0,18,88,49,864,28,8,17,27,1109,"0,600108225108225"
78,город Санкт-Петербург,26 Территориальная избирательная комиссия №26,1163,1868,82,153,6,1680,"0,0446","0,1603","0,3637","0,5308",1707,1700,0,988,36,676,36,984,8,1012,0,0,9,103,36,780,39,3,20,22,1024,"0,599882835383714"
78,город Санкт-Петербург,26 Территориальная избирательная комиссия №26,1164,100,300,0,0,630,"0,0794","0,3397","0,7658","0,837",632,1000,0,288,252,460,252,288,10,530,0,0,3,39,37,403,18,6,5,19,540,"0,854430379746835"
78,город Санкт-Петербург,26 Территориальная избирательная комиссия №26,1165,1981,79,125,6,1745,"0,0378","0,1296","0,3823","0,5114",1811,1800,0,1027,39,734,39,1026,13,1052,0,0,14,86,47,820,33,13,9,30,1066,"0,588625069022639"
78,город Санкт-Петербург,26 Территориальная избирательная комиссия №26,1166,2208,109,165,12,2028,"0,035","0,1413","0,421","0,5459",2060,2000,0,1248,33,719,33,1248,14,1267,0,0,11,115,69,982,38,12,12,28,1281,"0,621844660194174"
78,город Санкт-Петербург,26 Территориальная избирательная комиссия №26,1167,2327,156,162,8,2339,"0,0342","0,1239","0,3439","0,4867",2387,2200,0,1320,107,773,107,1318,19,1406,0,0,14,118,69,1070,58,9,18,50,1427,"0,597821533305404"
78,город Санкт-Петербург,26 Территориальная избирательная комиссия №26,1168,2264,141,139,12,2197,"0,0377","0,1311","0,3793","0,5167",2218,2100,0,1312,56,732,56,1311,10,1357,0,0,11,125,53,1044,48,13,19,44,1368,"0,616771866546438"
78,город Санкт-Петербург,26 Территориальная избирательная комиссия №26,1169,2330,211,136,4,2297,"0,0387","0,1631","0,4201","0,5545",2366,2100,0,1447,44,609,44,1447,19,1472,0,0,11,125,62,1114,67,11,32,50,1491,"0,630177514792899"
78,город Санкт-Петербург,26 Территориальная избирательная комиссия №26,1170,1948,133,151,9,1856,"0,0355","0,1503","0,3685","0,5144",1881,1800,0,1086,17,697,17,1083,15,1085,0,0,14,79,62,847,40,4,16,23,1103,"0,586390217969165"
78,город Санкт-Петербург,26 Территориальная избирательная комиссия №26,1171,2350,203,218,4,2341,"0,029","0,1556","0,3619","0,4802",2454,2200,0,1312,68,820,68,1311,10,1369,0,0,2,142,48,1077,34,10,25,31,1380,"0,562347188264058"
78,город Санкт-Петербург,26 Территориальная избирательная комиссия №26,1172,483,131,4,0,627,"0,3025","0,758","0,9761","0,9777",628,700,0,465,149,86,149,465,11,603,0,0,7,7,25,543,6,2,4,9,614,"0,977707006369426"
78,город Санкт-Петербург,26 Территориальная избирательная комиссия №26,1173,1666,135,111,5,1624,"0,0388","0,1438","0,3796","0,5251",1748,1500,0,966,21,513,21,966,9,978,0,0,8,106,42,734,43,5,7,33,987,"0,564645308924485"
78,город Санкт-Петербург,26 Территориальная избирательная комиссия №26,1174,1896,127,125,10,1826,"0,0339","0,1354","0,3543","0,5086",1862,1700,0,1060,32,608,32,1060,11,1081,0,0,10,94,45,838,34,9,15,36,1092,"0,586466165413533"
78,город Санкт-Петербург,26 Территориальная избирательная комиссия №26,1175,1846,81,133,4,1767,"0,0255","0,1138","0,3589","0,4589",1800,1700,0,932,34,734,34,932,7,959,0,0,11,94,57,719,40,6,10,22,966,"0,536666666666666"
78,город Санкт-Петербург,26 Территориальная избирательная комиссия №26,1176,1911,103,140,9,1765,"0,0368","0,1446","0,4207","0,5726",1782,1700,0,1080,28,592,28,1079,8,1099,0,0,10,104,45,858,27,9,10,36,1108,"0,621773288439955"
78,город Санкт-Петербург,26 Территориальная избирательная комиссия №26,1177,1680,126,97,4,1667,"0,0396","0,1518","0,4127","0,5316",1694,1600,0,1007,33,560,33,1007,8,1032,0,0,15,94,51,798,40,4,10,20,1040,"0,613931523022432"
78,город Санкт-Петербург,26 Территориальная избирательная комиссия №26,1178,2014,145,132,7,1869,"0,0277","0,123","0,359","0,4786",1928,1800,0,1042,34,724,34,1041,9,1066,0,0,9,98,46,838,29,6,20,20,1076,"0,558091286307054"
78,город Санкт-Петербург,26 Территориальная избирательная комиссия №26,1179,1008,76,59,1,999,"0,0449","0,1451","0,4022","0,5275",1023,950,0,603,29,318,29,603,6,626,0,0,2,52,30,499,22,1,4,16,632,"0,617790811339198"
78,город Санкт-Петербург,26 Территориальная избирательная комиссия №26,1180,1983,94,110,8,1868,"0,0283","0,1171","0,3423","0,416",1965,1800,0,902,52,846,52,901,7,946,0,0,5,86,49,741,19,7,18,21,954,"0,485496183206106"
78,город Санкт-Петербург,26 Территориальная избирательная комиссия №26,1181,1926,243,200,8,2078,"0,083","0,2692","0,5259","0,6703",2225,1950,0,1540,34,376,34,1540,25,1549,0,0,8,164,135,1151,49,6,16,20,1574,"0,707415730337078"
78,город Санкт-Петербург,26 Территориальная избирательная комиссия №26,1182,2226,114,190,8,1943,"0,0395","0,1398","0,3924","0,528",2034,2000,0,1194,17,789,17,1194,7,1204,0,0,15,140,60,906,35,8,14,26,1211,"0,595378564405113"
78,город Санкт-Петербург,26 Территориальная избирательная комиссия №26,1183,959,45,59,2,904,"0,0365","0,154","0,3897","0,5288",929,900,0,555,8,337,8,553,4,557,0,0,2,63,29,428,18,4,4,9,563,"0,606027987082884"
78,город Санкт-Петербург,26 Территориальная избирательная комиссия №26,1184,2311,70,136,1,2130,"0,0385","0,159","0,4018","0,5112",2192,2100,0,1261,30,809,30,1261,8,1283,0,0,14,107,68,1021,35,5,15,18,1291,"0,588959854014598"
78,город Санкт-Петербург,26 Территориальная избирательная комиссия №26,1185,1075,61,61,0,872,"0,0604","0,1792","0,4256","0,5698",980,850,0,604,11,235,11,604,7,608,0,0,5,63,30,477,10,2,9,12,615,"0,627551020408163"
78,город Санкт-Петербург,26 Территориальная избирательная комиссия №26,1186,1589,98,106,5,1559,"0,0275","0,1629","0,4374","0,553999999999999",1588,1500,0,982,13,505,13,981,19,975,0,0,10,80,43,778,30,13,6,15,995,"0,626574307304785"
78,город Санкт-Петербург,26 Территориальная избирательная комиссия №26,1187,2404,121,168,6,2224,"0,0319","0,148","0,4446","0,5421",2300,2200,0,1378,32,790,32,1378,14,1396,0,0,16,141,61,1089,38,9,22,20,1410,"0,613043478260869"
78,город Санкт-Петербург,26 Территориальная избирательная комиссия №26,1188,2788,172,219,6,2750,"0,0334","0,143","0,3706","0,5135",2844,2700,0,1738,20,942,20,1738,11,1747,0,0,11,206,70,1347,49,12,29,23,1758,"0,618143459915611"
78,город Санкт-Петербург,26 Территориальная избирательная комиссия №26,1189,2560,335,246,7,2593,"0,0354","0,1524","0,3509","0,5042",2718,2500,0,1661,8,831,8,1660,8,1660,0,0,10,176,83,1270,61,11,20,29,1669,"0,614054451802796"
78,город Санкт-Петербург,26 Территориальная избирательная комиссия №26,1193,1087,88,80,0,1051,"0,0333","0,1286","0,3724","0,4724",1092,1050,0,576,22,452,22,575,8,589,0,0,6,65,28,452,8,4,8,18,598,"0,547619047619047"
78,город Санкт-Петербург,26 Территориальная избирательная комиссия №26,1194,1895,78,131,4,1717,"0,0297","0,214","0,4408","0,5488",1733,1800,0,1044,23,733,23,1044,9,1058,0,0,8,104,60,818,24,10,14,20,1067,"0,615695326024235"
78,город Санкт-Петербург,26 Территориальная избирательная комиссия №26,1195,1750,79,91,1,1599,"0,05","0,1579","0,4136","0,5544",1621,1650,0,949,31,670,31,946,16,961,0,0,7,88,46,754,32,11,4,19,980,"0,604565083281924"
78,город Санкт-Петербург,26 Территориальная избирательная комиссия №26,1196,2164,85,130,3,1880,"0,0531","0,1646","0,4203","0,5175",1926,2000,0,1104,51,845,51,1104,21,1134,0,0,7,102,53,908,26,10,13,15,1155,"0,599688473520249"
78,город Санкт-Петербург,26 Территориальная избирательная комиссия №26,1197,1676,140,99,5,1574,"0,0562","0,1583","0,363","0,4792",1643,1500,0,876,32,592,32,875,5,902,0,0,3,96,51,678,32,8,10,24,908,"0,552647595861229"
78,город Санкт-Петербург,26 Территориальная избирательная комиссия №26,1198,1871,150,136,2,1828,"0,0328","0,1542","0,3863","0,5303",1870,1800,0,1070,38,692,38,1068,11,1095,0,0,14,102,51,849,35,9,15,20,1108,"0,592513368983957"
78,город Санкт-Петербург,26 Территориальная избирательная комиссия №26,1199,2130,91,147,4,2018,"0,0351","0,1548","0,3655","0,4976",2073,2000,0,1123,35,842,35,1123,13,1145,0,0,8,105,45,933,30,8,8,8,1158,"0,558610709117221"
78,город Санкт-Петербург,26 Территориальная избирательная комиссия №26,1200,1897,95,121,3,1791,"0,0223","0,1334","0,3609","0,4937",1832,1800,0,944,47,809,47,944,12,979,0,0,7,92,42,786,17,5,17,13,991,"0,540938864628821"
78,город Санкт-Петербург,26 Территориальная избирательная комиссия №26,1201,1667,147,141,2,1660,"0,0493","0,1619","0,4122","0,5347",1711,1600,0,997,18,585,18,997,15,1000,0,0,10,112,45,753,45,4,14,17,1015,"0,59322033898305"
78,город Санкт-Петербург,26 Территориальная избирательная комиссия №26,1202,1865,94,148,3,1835,"0,0408","0,1722","0,4023","0,5111",1892,1800,0,1054,18,728,18,1053,14,1057,0,0,5,115,67,798,35,5,10,22,1072,"0,566596194503171"
78,город Санкт-Петербург,26 Территориальная избирательная комиссия №26,1203,1611,184,126,6,1647,"0,0352","0,1967","0,3482","0,4786",1688,1500,0,907,18,575,18,907,11,914,0,0,13,67,45,749,16,3,8,13,925,"0,547985781990521"
78,город Санкт-Петербург,26 Территориальная избирательная комиссия №26,1204,1668,207,153,11,1724,"0,0481","0,1661","0,3892","0,5269",1751,1600,0,991,25,584,25,991,8,1008,0,0,5,77,44,820,22,5,15,20,1016,"0,580239862935465"
